q,pi,support_size,validation_log_loss,validation_log_loss_se,support,base_method,chosen,dataset,scenario,data_seed,split_seed
16,0.7,8,0.22177965805895347,0.018212760640325888,0-1;0-2;2-3;2-4;3-4-6;4-5-6;4-5-7;7-8-9,shil,False,S08,S08,1249,1249
4,0.9,4,0.22175723354879287,0.018156946497034768,0-1;2-3;4-5-6;7-8-9,l1,True,S08,S08,1249,1249
4,0.9,3,0.333031994538253,0.01936153515581704,0-1;2-3;4-5-6,shil,False,S08,S08,1277,1277
8,0.9,4,0.24604445265437985,0.0211254943122508,0-1;2-3;4-5-6;7-8-9,shil,True,S08,S08,1277,1277
8,0.8,5,0.24453865004661982,0.020831992670646542,0-1;2-3;2-4;4-5-6;7-8-9,shil,False,S08,S08,1277,1277
8,0.6,6,0.24498615741137328,0.020928261465049763,0-1;0-2;2-3;2-4;4-5-6;7-8-9,shil,False,S08,S08,1277,1277
16,0.9,6,0.24475995468126827,0.020947138287759313,0-1;2-3;2-4;3-5-6;4-5-6;7-8-9,shil,False,S08,S08,1277,1277
16,0.8,7,0.24516380441749414,0.02103217825864138,0-1;0-2;2-3;2-4;3-5-6;4-5-6;7-8-9,shil,False,S08,S08,1277,1277
16,0.7,9,0.24419013269338713,0.020959060187652465,0-1;0-2;2-3;2-4;3-4;3-5-6;4-5-6;7-8-9;7-8-10,shil,False,S08,S08,1277,1277
16,0.6,10,0.24622110379362436,0.021176612841040634,0-1;0-2;2-3;2-4;3-4;3-5-6;4-5-6;7-8-9;7-8-10;7-9-10,shil,False,S08,S08,1277,1277
4,0.9,4,0.24604445265437985,0.0211254943122508,0-1;2-3;4-5-6;7-8-9,l1,True,S08,S08,1277,1277
4,0.9,4,0.22121758364937513,0.018153106004816778,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1103,1103
4,0.9,4,0.22121758364937513,0.018153106004816778,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1103,1103
4,0.9,4,0.23117849666324725,0.021275438574930708,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1129,1129
4,0.9,4,0.23117849666324725,0.021275438574930708,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1129,1129
4,0.9,4,0.20183383736107804,0.016915149060478207,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1151,1151
4,0.9,4,0.20183383736107804,0.016915149060478207,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1151,1151
4,0.9,4,0.17351812775055853,0.01596887894397647,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1171,1171
4,0.9,4,0.17351812775055853,0.01596887894397647,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1171,1171
4,0.9,4,0.19913617127244687,0.01642328299583415,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1181,1181
4,0.9,4,0.19913617127244687,0.01642328299583415,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1181,1181
16,0.6,5,0.2020892488168668,0.016988859863648547,0-1;2-3;4-5-6;7-8-9;7-10-14,l1,False,S09,S09,1181,1181
4,0.9,4,0.2275491248612083,0.019781815798377858,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1201,1201
4,0.9,4,0.2275491248612083,0.019781815798377858,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1201,1201
4,0.9,4,0.22617832550551892,0.020306888384797196,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1213,1213
4,0.9,4,0.22617832550551892,0.020306888384797196,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1213,1213
4,0.9,4,0.19119325824326794,0.017721807468894072,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1231,1231
4,0.9,4,0.19119325824326794,0.017721807468894072,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1231,1231
4,0.9,4,0.1871881007641421,0.016098884130967765,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1249,1249
4,0.9,4,0.1871881007641421,0.016098884130967765,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1249,1249
4,0.9,4,0.2304094443218509,0.020354947944696014,0-1;2-3;4-5-6;7-8-9,shil,True,S09,S09,1277,1277
4,0.9,4,0.2304094443218509,0.020354947944696014,0-1;2-3;4-5-6;7-8-9,l1,True,S09,S09,1277,1277
16,0.6,5,0.23502652978322003,0.02096146329045006,0-1;2-3;2-5-11;4-5-6;7-8-9,l1,False,S09,S09,1277,1277
4,0.9,2,0.5456126434149855,0.015534735709651104,0-1;2-3,shil,False,S10,S10,1103,1103
4,0.8,3,0.4915477082281693,0.017586138846512302,0-1;2-3;8-9-10,shil,False,S10,S10,1103,1103
4,0.6,4,0.4067355428999359,0.01831331443252,0-1;2-3;4-5;8-9-10,shil,False,S10,S10,1103,1103
8,0.9,8,0.15692077209772515,0.014788233084926217,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1103,1103
4,0.9,4,0.4067355428999359,0.01831331443252,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1103,1103
8,0.9,8,0.15692077209772515,0.014788233084926217,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1103,1103
4,0.9,2,0.5341726691814321,0.01725814884394596,0-1;2-3,shil,False,S10,S10,1129,1129
4,0.8,4,0.4124814150983239,0.01940669489294648,0-1;2-3;4-5;6-7,shil,False,S10,S10,1129,1129
8,0.9,8,0.15671360686617983,0.012539455806941406,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1129,1129
4,0.9,3,0.4911989098797241,0.019029058422949066,0-1;2-3;8-9-10,l1,False,S10,S10,1129,1129
4,0.8,4,0.43100720331883524,0.019152927544445277,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1129,1129
8,0.9,8,0.15671360686617983,0.012539455806941406,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1129,1129
4,0.9,3,0.508846528639268,0.020556972273694487,0-1;2-3;4-5,shil,False,S10,S10,1151,1151
8,0.9,8,0.16836841833421842,0.013987541928548071,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1151,1151
4,0.9,4,0.45887826489289213,0.02204104696509269,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1151,1151
8,0.9,8,0.16836841833421842,0.013987541928548071,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1151,1151
4,0.9,2,0.5606643959659324,0.01689083078595769,0-1;2-3,shil,False,S10,S10,1171,1171
4,0.6,4,0.46158267380506984,0.021700812670294174,0-1;2-3;4-5;6-7,shil,False,S10,S10,1171,1171
8,0.9,8,0.130082208289355,0.011726304666317557,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1171,1171
4,0.9,3,0.5038106281930179,0.019308079439817258,0-1;2-3;8-9-10,l1,False,S10,S10,1171,1171
4,0.6,4,0.4566516807740655,0.022739883067159558,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1171,1171
8,0.9,8,0.130082208289355,0.011726304666317557,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1171,1171
4,0.9,2,0.5671007469158343,0.017413200377302054,0-1;2-3,shil,False,S10,S10,1181,1181
4,0.8,3,0.5036716718110682,0.019296944747025726,0-1;2-3;4-5,shil,False,S10,S10,1181,1181
4,0.6,4,0.4433271434666206,0.02005307893150478,0-1;2-3;4-5;6-7,shil,False,S10,S10,1181,1181
8,0.9,8,0.16552884462238737,0.01321971565026671,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1181,1181
4,0.9,3,0.5036716718110682,0.019296944747025726,0-1;2-3;4-5,l1,False,S10,S10,1181,1181
8,0.9,8,0.16552884462238737,0.01321971565026671,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1181,1181
4,0.9,2,0.5503692350449187,0.015571547597399597,0-1;2-3,shil,False,S10,S10,1201,1201
4,0.8,3,0.49945445819496753,0.018085699757748885,0-1;2-3;4-5,shil,False,S10,S10,1201,1201
4,0.6,4,0.43235707735521295,0.019185864492027124,0-1;2-3;4-5;6-7,shil,False,S10,S10,1201,1201
8,0.9,8,0.1451753721413246,0.01240291087852812,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1201,1201
4,0.9,3,0.5233542886322285,0.01867313076546272,0-1;2-3;8-9-10,l1,False,S10,S10,1201,1201
4,0.8,4,0.4672214615514243,0.021231709755363815,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1201,1201
8,0.9,8,0.1451753721413246,0.01240291087852812,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1201,1201
4,0.9,3,0.49557807509948826,0.017393079576037647,0-1;2-3;4-5,shil,False,S10,S10,1213,1213
4,0.7,4,0.43922468827240446,0.019437792506248233,0-1;2-3;4-5;8-9-10,shil,False,S10,S10,1213,1213
8,0.9,8,0.14004399324817893,0.011002075831790695,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1213,1213
4,0.9,3,0.4930519440574636,0.017420726994243647,0-1;2-3;8-9-10,l1,False,S10,S10,1213,1213
4,0.8,4,0.43922468827240446,0.019437792506248233,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1213,1213
8,0.9,8,0.14004399324817893,0.011002075831790695,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1213,1213
4,0.9,2,0.5718017855438233,0.016196481069307652,0-1;2-3,shil,False,S10,S10,1231,1231
4,0.6,3,0.5145096965591054,0.01758837850377256,0-1;2-3;8-9-10,shil,False,S10,S10,1231,1231
8,0.9,8,0.15724391300999574,0.01235535657864946,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1231,1231
4,0.9,4,0.42069011573161874,0.01787540338283496,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1231,1231
8,0.9,8,0.15724391300999574,0.01235535657864946,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1231,1231
4,0.9,3,0.5302085959629285,0.01952399002728505,0-1;2-3;4-5,shil,False,S10,S10,1249,1249
8,0.9,8,0.20811103859528007,0.016928071074249186,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1249,1249
4,0.9,3,0.5300494563345599,0.019805631132741773,0-1;2-3;8-9-10,l1,False,S10,S10,1249,1249
4,0.6,4,0.46441935956347363,0.020802866873331355,0-1;2-3;4-5;8-9-10,l1,False,S10,S10,1249,1249
8,0.9,8,0.20811103859528007,0.016928071074249186,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1249,1249
4,0.9,3,0.48612081915815103,0.019067347441751994,0-1;2-3;4-5,shil,False,S10,S10,1277,1277
4,0.6,4,0.44315541444903167,0.02047673920756657,0-1;2-3;4-5;11-12-13,shil,False,S10,S10,1277,1277
8,0.9,8,0.1804289031220323,0.015817020684355337,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,shil,True,S10,S10,1277,1277
4,0.9,2,0.5382922919379878,0.015853457249631716,0-1;2-3,l1,False,S10,S10,1277,1277
4,0.8,3,0.48612081915815103,0.019067347441751994,0-1;2-3;4-5,l1,False,S10,S10,1277,1277
4,0.7,4,0.44315541444903167,0.02047673920756657,0-1;2-3;4-5;11-12-13,l1,False,S10,S10,1277,1277
8,0.9,8,0.1804289031220323,0.015817020684355337,0-1;2-3;4-5;6-7;8-9-10;11-12-13;14-15-16;17-18-19,l1,True,S10,S10,1277,1277
4,0.9,3,0.6022819723235512,0.01805935391897235,0-1;0-17;1-16,shil,False,S11,S11,1103,1103
8,0.9,8,0.35442739814449414,0.021024034650561452,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;16-17,shil,False,S11,S11,1103,1103
16,0.9,10,0.21364383528827785,0.01864440131373393,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1103,1103
4,0.9,4,0.21015089804509718,0.018288774983077148,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1103,1103
4,0.9,4,0.5931006106509762,0.01772728169732226,0-1;0-17;1-16;16-17,shil,False,S11,S11,1129,1129
8,0.9,7,0.20769688822013072,0.017429709056326702,0-1;0-17;1-16;2-3;4-5-6;7-8-9;16-17,shil,True,S11,S11,1129,1129
8,0.7,8,0.20727512614800314,0.017297615138743477,0-1;0-17;1-16;2-3;4-5-6;4-6-19;7-8-9;16-17,shil,False,S11,S11,1129,1129
16,0.9,10,0.20682074672652628,0.017394742607100968,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,False,S11,S11,1129,1129
4,0.9,4,0.20636033786737018,0.017020978305139767,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1129,1129
4,0.9,3,0.5635376938288316,0.017066277115800783,0-1;0-17;1-16,shil,False,S11,S11,1151,1151
4,0.6,4,0.4668661300655978,0.02449501426746178,0-1;0-17;1-16;2-3,shil,False,S11,S11,1151,1151
8,0.9,6,0.36231942661327665,0.02617614675906106,0-1;0-17;1-16;2-3;4-5-6;16-17,shil,False,S11,S11,1151,1151
8,0.8,8,0.3626243226071794,0.02624617603904078,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;16-17,shil,False,S11,S11,1151,1151
16,0.9,10,0.21089149995739276,0.01844800196887667,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1151,1151
4,0.9,4,0.21403450928734155,0.018298826497281907,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1151,1151
4,0.9,3,0.6245690170900469,0.019895269031167624,0-1;0-17;1-16,shil,False,S11,S11,1171,1171
4,0.8,4,0.4960305964190925,0.024880263679497756,0-1;0-17;1-16;2-3,shil,False,S11,S11,1171,1171
8,0.9,7,0.3805821907576994,0.026452477538679672,0-1;0-17;1-16;2-3;4-5-6;5-6-18;16-17,shil,False,S11,S11,1171,1171
8,0.7,8,0.38197257888163016,0.02665790538878277,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;16-17,shil,False,S11,S11,1171,1171
16,0.9,10,0.22690632339006292,0.018858105670921756,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1171,1171
4,0.9,4,0.22391960210979578,0.0181106849310525,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1171,1171
8,0.6,5,0.22632961787685626,0.018586954101394795,0-1;2-3;4-5-6;5-6-18;7-8-9,l1,False,S11,S11,1171,1171
4,0.9,3,0.6003562722620656,0.016440360375865347,0-1;0-17;1-16,shil,False,S11,S11,1181,1181
4,0.8,4,0.4573867192231402,0.02081462260027196,0-1;0-17;1-16;2-3,shil,False,S11,S11,1181,1181
8,0.9,7,0.34455593066681756,0.02126642119838343,0-1;0-17;1-16;2-3;4-5-6;4-6-19;16-17,shil,False,S11,S11,1181,1181
16,0.9,10,0.2177021165433984,0.01670209492782888,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1181,1181
4,0.9,4,0.21213178126573853,0.015555917133103734,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1181,1181
8,0.7,5,0.21961028331749852,0.016655365212415476,0-1;2-3;4-5-6;4-6-19;7-8-9,l1,False,S11,S11,1181,1181
8,0.6,6,0.2179482039625722,0.016694666101191726,0-1;0-17;2-3;4-5-6;4-6-19;7-8-9,l1,False,S11,S11,1181,1181
4,0.9,3,0.5963608548882356,0.017072296360004232,0-1;0-17;1-16,shil,False,S11,S11,1201,1201
8,0.9,7,0.3852263416243205,0.02443878135608396,0-1;0-17;1-16;2-3;4-5-6;5-6-18;16-17,shil,False,S11,S11,1201,1201
8,0.7,8,0.38579561918557637,0.02450853697549298,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;16-17,shil,False,S11,S11,1201,1201
16,0.9,10,0.24807306274230245,0.02065152231868606,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1201,1201
4,0.9,4,0.24750049545685318,0.02019897524745995,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1201,1201
4,0.9,3,0.5866096077161052,0.018091505357909057,0-1;0-17;1-16,shil,False,S11,S11,1213,1213
8,0.9,7,0.37674582826699715,0.023722634061988455,0-1;0-17;1-16;2-3;4-5-6;5-6-18;16-17,shil,False,S11,S11,1213,1213
16,0.9,10,0.25692291008274637,0.020986740431310318,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1213,1213
4,0.9,4,0.25472568251558314,0.020311390744700134,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1213,1213
8,0.9,5,0.25507390810523783,0.020569348371547027,0-1;2-3;4-5-6;5-6-18;7-8-9,l1,False,S11,S11,1213,1213
4,0.9,4,0.4905975384899317,0.020151067409295387,0-1;0-17;1-16;2-3,shil,False,S11,S11,1231,1231
8,0.9,7,0.35488102289515217,0.019669151415845312,0-1;0-17;1-16;2-3;4-5-6;5-6-18;16-17,shil,False,S11,S11,1231,1231
8,0.7,8,0.21827143695710485,0.018027740464933616,0-1;0-17;1-16;2-3;4-5-6;5-6-18;7-8-9;16-17,shil,True,S11,S11,1231,1231
16,0.9,10,0.21871129260955818,0.018082819236713274,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,False,S11,S11,1231,1231
4,0.9,4,0.21942615144997296,0.017987151309270796,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1231,1231
4,0.9,3,0.5507377937378785,0.015850698011474235,0-1;0-17;1-16,shil,False,S11,S11,1249,1249
4,0.8,4,0.46177853710698835,0.021660090485129912,0-1;0-17;1-16;2-3,shil,False,S11,S11,1249,1249
8,0.9,7,0.3273983451111353,0.021327129618807932,0-1;0-17;1-16;2-3;4-5-6;5-6-18;16-17,shil,False,S11,S11,1249,1249
8,0.6,8,0.3271492604091477,0.021424526464367433,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;16-17,shil,False,S11,S11,1249,1249
16,0.9,10,0.21616040166445738,0.017609099783962398,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,True,S11,S11,1249,1249
4,0.9,4,0.21716823180092776,0.01722620236838301,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1249,1249
16,0.7,5,0.2169709408084471,0.017489231656339182,0-1;1-16;2-3;4-5-6;7-8-9,l1,False,S11,S11,1249,1249
4,0.9,3,0.5941911642382663,0.017673027230786637,0-1;0-17;1-16,shil,False,S11,S11,1277,1277
8,0.9,7,0.4013589202605692,0.027833783408503524,0-1;0-17;1-16;2-3;4-5-6;5-6-18;16-17,shil,False,S11,S11,1277,1277
8,0.8,8,0.28741702048546197,0.02317783919120145,0-1;0-17;1-16;2-3;4-5-6;5-6-18;7-8-9;16-17,shil,True,S11,S11,1277,1277
16,0.9,10,0.28914231528125683,0.02342145099257361,0-1;0-17;1-16;2-3;4-5-6;4-6-19;5-6-18;6-18-19;7-8-9;16-17,shil,False,S11,S11,1277,1277
4,0.9,4,0.28828682023382624,0.023162764943511365,0-1;2-3;4-5-6;7-8-9,l1,True,S11,S11,1277,1277
8,0.6,5,0.2887469316865069,0.023149713650085793,0-1;0-17;2-3;4-5-6;7-8-9,l1,False,S11,S11,1277,1277
4,0.9,4,0.21734205013908345,0.021616102002204495,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1103,1103
4,0.9,4,0.21734205013908345,0.021616102002204495,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1103,1103
16,0.6,5,0.216112133267364,0.021413978104273673,0-1;0-2-11;2-3;4-5-6;7-8-9,l1,False,S12,S12,1103,1103
4,0.9,4,0.1680106054311345,0.016226614694178323,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1129,1129
4,0.9,4,0.1680106054311345,0.016226614694178323,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1129,1129
4,0.9,4,0.18660607042375163,0.01875678964263134,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1151,1151
4,0.9,4,0.18660607042375163,0.01875678964263134,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1151,1151
4,0.9,4,0.20575399200436364,0.017920321843847536,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1171,1171
4,0.9,4,0.20575399200436364,0.017920321843847536,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1171,1171
4,0.9,4,0.18396236250754272,0.018786716835790793,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1181,1181
4,0.9,4,0.18396236250754272,0.018786716835790793,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1181,1181
4,0.9,4,0.18154605283968858,0.01759126582386513,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1201,1201
4,0.9,4,0.18154605283968858,0.01759126582386513,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1201,1201
4,0.9,4,0.18642291176366982,0.019346636230336306,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1213,1213
4,0.9,4,0.18642291176366982,0.019346636230336306,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1213,1213
4,0.9,4,0.17602512435715742,0.01790880585111932,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1231,1231
4,0.9,4,0.17602512435715742,0.01790880585111932,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1231,1231
4,0.9,4,0.19001401237527474,0.01793312267017084,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1249,1249
4,0.9,4,0.19001401237527474,0.01793312267017084,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1249,1249
4,0.9,4,0.20432169038425937,0.020058134898703204,0-1;2-3;4-5-6;7-8-9,shil,True,S12,S12,1277,1277
4,0.9,4,0.20432169038425937,0.020058134898703204,0-1;2-3;4-5-6;7-8-9,l1,True,S12,S12,1277,1277
